17:17:30.862 [TLM] --- TELEMETRY START (3177 samples) ---
17:17:30.864 [TLM] Time_ms,Dist_mm,X_mm,Y_mm,Yaw_mrad,Accel_x_mg,Accel_y_mg,VelL_mmps,VelR_mmps,LinePos,PidLine,PidLSet,PidRSet,PidLOut,PidROut,Bat_dv,Markers,F
17:17:30.865 [TLM] Metadata: Line kP: 0.035000, Line kI: 0.000000, Line kD: 0.000340
17:17:38.702 [TLM] 26540,5902,1852,1304,4530,4530,4530,1233,1817,-4,-573,2073,926,12000,-10065,120,416,25
17:17:38.741 [TLM] 26550,5917,1850,1290,4543,4543,4543,1323,1698,-3,163,1336,1663,1985,2606,120,16800,25
17:17:38.742 [TLM] 26560,5932,1847,1275,4560,4560,4560,1328,1715,-7,645,854,2145,-5223,8639,120,544,25
17:17:38.772 [TLM] 26570,5947,1845,1259,4597,4597,4597,1151,2021,-10,299,1200,1799,1227,118,120,544,25
17:17:38.772 [TLM] 26580,5962,1844,1245,4644,4644,4644,1085,1843,-10,494,1005,1994,-779,5152,120,544,25
17:17:38.808 [TLM] 26590,5978,1844,1229,4701,4701,4701,1031,2073,-12,444,1055,1944,556,1442,120,544,25
17:17:38.808 [TLM] 26600,5992,1844,1214,4762,4762,4762,1018,1970,-13,605,894,2105,-1716,5182,120,544,25
17:17:38.842 [TLM] 26610,6008,1845,1198,4836,4836,4836,816,2355,-17,701,798,2201,-855,1589,120,544,25
17:17:38.878 [TLM] 26620,6023,1848,1184,4925,4925,4925,778,2240,-20,793,706,2293,-1923,4545,120,544,25
17:17:38.878 [TLM] 26630,6039,1852,1169,5028,5028,5028,635,2490,-19,383,1116,1883,5800,-4805,120,544,25
17:17:38.913 [TLM] 26640,6051,1857,1157,5130,5130,5130,740,2039,-18,736,763,2236,538,5950,120,544,25
17:17:38.916 [TLM] 26650,6067,1864,1143,5218,5218,5218,640,2699,-24,1102,397,2602,-4205,2988,120,544,25
17:17:38.948 [TLM] 26660,6080,1871,1132,5334,5334,5334,662,2073,-24,844,655,2344,-131,6934,120,544,25
17:17:38.950 [TLM] 26670,6094,1880,1121,5443,5443,5443,598,2241,-19,665,834,2165,4441,2063,120,544,25
17:17:38.983 [TLM] 26680,6109,1890,1111,5552,5552,5552,715,2143,-21,1374,125,2874,-6946,12000,120,544,25
17:17:39.019 [TLM] 26690,6123,1902,1102,5664,5664,5664,389,2527,-25,923,576,2423,3240,2934,120,544,25
17:17:39.019 [TLM] 26700,6139,1915,1094,5797,5797,5797,571,2425,-26,925,574,2425,1389,4497,120,544,25
17:17:39.056 [TLM] 26710,6155,1930,1087,5919,5919,5919,533,2571,-26,949,550,2449,1346,2730,120,544,25
17:17:39.058 [TLM] 26720,6169,1943,1083,6043,6043,6043,559,2382,-25,886,613,2386,2205,4376,120,544,25
17:17:39.088 [TLM] 26730,6182,1956,1081,6155,6155,6155,527,2136,-20,229,1270,1729,12000,-2595,120,544,25
17:17:39.088 [TLM] 26740,6196,1970,1080,6276,6276,6276,604,2048,-19,793,706,2293,4928,7299,120,544,25
17:17:39.123 [TLM] 26750,6215,1989,1081,6382,6382,6382,750,2836,-26,1083,416,2583,-2767,2089,120,544,25
17:17:39.157 [TLM] 26760,6230,2004,1084,6517,6517,6517,632,2666,-28,965,534,2465,156,1718,120,544,25
17:17:39.158 [TLM] 26770,6244,2017,1088,6651,6651,6651,759,2067,-21,394,1105,1894,7135,653,120,544,25
17:17:39.193 [TLM] 26780,6258,2029,1094,6766,6766,6766,671,2103,-18,522,977,2022,7312,2479,120,544,25
17:17:39.193 [TLM] 26790,6274,2043,1103,6873,6873,6873,603,2637,-26,979,520,2479,221,3176,120,544,25
17:17:39.228 [TLM] 26800,6290,2056,1112,6996,6996,6996,757,2419,-25,860,639,2360,782,3058,120,544,25
17:17:39.264 [TLM] 26810,6305,2066,1123,7114,7114,7114,482,2501,-25,896,603,2396,3087,2671,120,544,25
17:17:39.264 [TLM] 26820,6314,2072,1130,7239,7239,7239,301,1636,-19,819,680,2319,9484,12000,120,544,25
17:17:39.297 [TLM] 26830,6328,2079,1142,7360,7360,7360,860,2108,-18,831,668,2331,3965,6748,120,544,25
17:17:39.301 [TLM] 26840,6345,2086,1158,7484,7484,7484,1109,1910,-14,372,1127,1872,7755,2010,120,544,25
17:17:39.333 [TLM] 26850,6359,2091,1171,7557,7557,7557,765,1857,-12,457,1042,1957,11144,4152,120,544,25
17:17:39.335 [TLM] 26860,6377,2096,1188,7621,7621,7621,1647,1753,-11,336,1163,1836,1007,3374,120,544,25
17:17:39.369 [TLM] 26870,6394,2099,1205,7672,7672,7672,1593,2020,-12,590,909,2090,-5171,4402,120,544,25
17:17:39.369 [TLM] 26880,6405,2101,1216,7723,7723,7723,1163,1038,-4,155,1344,1655,7885,10705,120,544,25
17:17:39.404 [TLM] 26890,6424,2103,1235,7762,7762,7762,1545,2116,-5,558,941,2058,-2542,2312,120,544,25
17:17:39.438 [TLM] 26900,6439,2104,1249,7796,7796,7796,1386,1516,-2,27,1472,1527,6109,2279,120,544,25
17:17:39.438 [TLM] 26910,6452,2104,1262,7812,7812,7812,1390,1396,0,-43,1543,1456,8347,2982,120,544,25
17:17:39.473 [TLM] 26920,6466,2105,1277,7816,7816,7816,1687,1395,2,-155,1655,1344,6994,1383,120,544,25
17:17:39.473 [TLM] 26930,6483,2105,1293,7810,7810,7810,1905,1292,4,-222,1722,1277,4209,1634,120,544,25
17:17:39.508 [TLM] 26941,6497,2106,1307,7790,7790,7790,1670,1203,6,-249,1749,1250,7960,2382,119,544,25
17:17:39.509 [TLM] 26950,6513,2107,1323,7762,7762,7762,2011,1149,4,242,1257,1742,-5665,11214,119,544,25
17:17:39.544 [TLM] 26960,6528,2109,1339,7739,7739,7739,1723,1297,11,-1423,2923,76,12000,-12000,119,544,25
17:17:39.579 [TLM] 26970,6543,2111,1353,7687,7687,7687,1948,1124,11,-377,1877,1122,6785,2032,119,544,25
17:17:39.580 [TLM] 26980,6558,2114,1368,7626,7626,7626,1998,1060,9,-109,1609,1390,1226,5677,119,544,25
17:17:39.613 [TLM] 26990,6575,2118,1384,7574,7574,7574,1803,1434,4,-8,1508,1491,263,5108,119,544,25
17:17:39.614 [TLM] 27000,6589,2123,1398,7538,7538,7538,1899,1000,9,-326,1826,1173,4848,3098,119,544,25
17:17:39.649 [TLM] 27010,6604,2128,1412,7477,7477,7477,1999,1131,8,71,1428,1571,-2979,9530,119,544,25
17:17:39.682 [TLM] 27020,6619,2134,1426,7432,7432,7432,1942,1022,10,-447,1947,1052,5122,1764,119,544,25
17:17:39.685 [TLM] 27030,6635,2141,1440,7388,7388,7388,2032,1165,12,-409,1909,1090,4516,-530,119,544,25
17:17:39.718 [TLM] 27040,6650,2148,1454,7344,7344,7344,1905,1216,12,-731,2231,768,8959,-4549,119,544,25
17:17:39.720 [TLM] 27050,6665,2156,1467,7290,7290,7290,2030,1034,13,-489,1989,1010,3107,1856,119,544,25
17:17:39.752 [TLM] 27060,6681,2164,1479,7233,7233,7233,1833,1208,11,-682,2182,817,8503,-3894,119,544,25
17:17:39.753 [TLM] 27070,6695,2173,1491,7185,7185,7185,1886,960,10,-264,1764,1235,2228,4811,119,544,25
17:17:39.786 [TLM] 27080,6712,2184,1504,7144,7144,7144,1803,1430,9,-531,2031,968,6444,-5186,119,544,25
17:17:39.787 [TLM] 27090,6726,2193,1514,7094,7094,7094,1862,1188,7,-158,1658,1341,-1510,7315,119,544,25
17:17:39.822 [TLM] 27100,6740,2203,1524,7047,7047,7047,1878,889,12,-597,2097,902,6882,580,119,544,25
17:17:39.860 [TLM] 27110,6758,2216,1536,6980,6980,6980,1847,1652,6,-138,1638,1361,-217,-753,119,544,25
17:17:39.862 [TLM] 27120,6772,2227,1544,6924,6924,6924,1694,1207,5,-60,1560,1439,11,4595,119,544,25
17:17:39.893 [TLM] 27130,6787,2240,1553,6882,6882,6882,1689,1234,6,-174,1674,1325,6757,-3103,119,544,25
17:17:39.894 [TLM] 27140,6801,2252,1561,6841,6841,6841,1716,1209,6,-222,1722,1277,2288,3006,119,544,25
17:17:39.929 [TLM] 27150,6816,2264,1568,6807,6807,6807,1646,1300,6,-240,1740,1259,3067,2449,119,544,25
17:17:39.929 [TLM] 27160,6831,2277,1576,6776,6776,6776,1671,1247,6,-215,1715,1284,3348,2640,119,544,25
17:17:39.962 [TLM] 27170,6845,2290,1582,6749,6749,6749,1600,1289,5,-47,1547,1452,4037,2534,119,544,25
17:17:39.998 [TLM] 27180,6861,2304,1589,6732,6732,6732,1639,1329,9,-1460,2960,39,12000,-12000,119,544,25
