16:32:30.908 [TUNER] --- CSV START ---
16:32:30.908 [TUNER] Metadata,PID_0(P:15.61860 I:661.27509 D:0.00000),PID_1(P:15.35330 I:650.89368 D:0.00000)
16:32:30.908 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
16:32:45.675 [TUNER] 738,1004,-62.49,95.74,1.76,-0.00,-142.32,95.74,3.00,-0.00
16:32:45.676 [TUNER] 739,996,-62.49,87.77,1.76,-0.00,-142.32,87.77,3.00,-0.00
16:32:45.718 [TUNER] 740,1004,-75.77,79.79,1.91,-0.00,-124.16,79.79,2.72,-0.00
16:32:45.719 [TUNER] 741,996,-75.77,71.81,1.91,-0.00,-124.16,71.81,2.72,-0.00
16:32:45.762 [TUNER] 742,1004,-28.83,63.83,1.03,-0.00,-28.89,63.83,1.12,-0.00
16:32:45.765 [TUNER] 743,996,-28.83,55.85,1.03,-0.00,-28.89,55.85,1.12,-0.00
16:32:45.805 [TUNER] 744,1004,12.16,47.87,0.18,-0.00,82.55,47.87,-0.89,-0.00
16:32:45.806 [TUNER] 745,996,12.16,39.89,0.18,-0.00,82.55,39.89,-0.89,-0.00
16:32:45.806 [TUNER] 746,1004,86.18,31.91,-1.32,-0.00,161.39,31.91,-2.53,-0.00
16:32:45.847 [TUNER] 747,996,86.18,23.94,-1.32,-0.00,161.39,23.94,-2.53,-0.00
16:32:45.848 [TUNER] 748,1004,124.78,15.96,-2.33,-0.00,154.03,15.96,-2.86,-0.00
16:32:45.890 [TUNER] 749,996,124.78,7.98,-2.33,-0.00,154.03,7.98,-2.86,-0.00
16:32:45.890 [TUNER] --- CSV END ---
