00:06:54.936 [TUNER] --- CSV START ---
00:06:54.937 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:10.47029 I:327.93915 D:0.00000),PID_1(P:11.35157 I:352.46927 D:0.00000)
00:06:54.938 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:07:19.557 [TUNER] 1194,1000,613.58,414.60,-2.86,-0.00,428.24,414.60,-1.05,-0.00
00:07:19.593 [TUNER] 1195,1000,597.38,405.50,-3.02,-0.00,371.80,405.50,-0.62,-0.00
00:07:19.628 [TUNER] 1196,1000,597.38,396.50,-3.02,-0.00,371.80,396.50,-0.62,-0.00
00:07:19.629 [TUNER] 1197,1000,534.60,387.60,-2.67,-0.00,426.29,387.60,-1.48,-0.00
00:07:19.661 [TUNER] 1198,1000,534.60,378.80,-2.67,-0.00,426.29,378.80,-1.48,-0.00
00:07:19.662 [TUNER] 1199,1000,456.89,370.10,-2.11,-0.01,483.63,370.10,-2.43,-0.00
00:07:19.697 [TUNER] 1200,1000,456.89,361.50,-2.11,-0.01,483.63,361.50,-2.43,-0.00
00:07:19.697 [TUNER] 1201,1000,363.79,353.00,-1.34,-0.01,477.96,353.00,-2.66,-0.01
00:07:19.734 [TUNER] 1202,1000,363.79,344.60,-1.34,-0.01,477.96,344.60,-2.66,-0.01
00:07:19.767 [TUNER] 1203,1000,273.85,336.30,-0.55,-0.00,413.30,336.30,-2.19,-0.01
00:07:19.767 [TUNER] 1204,1000,273.85,328.10,-0.55,-0.00,413.30,328.10,-2.19,-0.01
00:07:19.806 [TUNER] 1205,1000,200.18,320.00,0.11,-0.00,335.79,320.00,-1.52,-0.01
00:07:19.806 [TUNER] 1206,1000,200.18,312.00,0.11,-0.00,335.79,312.00,-1.52,-0.01
00:07:19.837 [TUNER] 1207,1000,148.12,304.10,0.58,-0.00,277.22,304.10,-1.03,-0.01
00:07:19.838 [TUNER] 1208,1000,148.12,296.30,0.58,-0.00,277.22,296.30,-1.03,-0.01
00:07:19.873 [TUNER] 1209,1000,116.78,288.60,0.84,-0.00,230.37,288.60,-0.65,-0.01
00:07:19.910 [TUNER] 1210,1000,116.78,281.00,0.84,-0.00,230.37,281.00,-0.65,-0.01
00:07:19.911 [TUNER] 1211,1000,139.81,273.50,0.52,-0.00,184.30,273.50,-0.25,-0.00
00:07:19.944 [TUNER] 1212,1000,139.81,266.10,0.52,-0.00,184.30,266.10,-0.25,-0.00
00:07:19.944 [TUNER] 1213,1000,218.37,258.80,-0.45,-0.00,147.44,258.80,0.06,-0.00
00:07:19.979 [TUNER] 1214,1000,218.37,251.60,-0.45,-0.00,147.44,251.60,0.06,-0.00
00:07:19.979 [TUNER] 1215,1000,312.14,244.50,-1.64,-0.00,124.82,244.50,0.23,-0.00
00:07:20.012 [TUNER] 1216,1000,312.14,237.50,-1.64,-0.00,124.82,237.50,0.23,-0.00
00:07:20.048 [TUNER] 1217,1000,400.90,230.60,-2.84,-0.00,156.55,230.60,-0.25,-0.00
00:07:20.048 [TUNER] 1218,1000,400.90,223.80,-2.84,-0.00,156.55,223.80,-0.25,-0.00
00:07:20.082 [TUNER] 1219,1000,449.57,217.10,-3.66,-0.00,236.92,217.10,-1.34,-0.00
00:07:20.084 [TUNER] 1220,1000,449.57,210.50,-3.66,-0.00,236.92,210.50,-1.34,-0.00
00:07:20.117 [TUNER] 1221,1000,395.74,204.00,-3.37,-0.01,294.33,204.00,-2.22,-0.00
00:07:20.117 [TUNER] 1222,1000,395.74,197.60,-3.37,-0.01,294.33,197.60,-2.22,-0.00
00:07:20.151 [TUNER] 1223,1000,304.56,191.30,-2.63,-0.01,278.42,191.30,-2.26,-0.00
00:07:20.188 [TUNER] 1224,1000,304.56,185.10,-2.63,-0.01,278.42,185.10,-2.26,-0.00
00:07:20.188 [TUNER] 1225,1000,207.57,179.00,-1.78,-0.01,227.89,179.00,-1.87,-0.00
00:07:20.223 [TUNER] 1226,1000,207.57,173.00,-1.78,-0.01,227.89,173.00,-1.87,-0.00
00:07:20.223 [TUNER] 1227,1000,140.29,167.10,-1.19,-0.01,189.18,167.10,-1.59,-0.00
00:07:20.257 [TUNER] 1228,1000,140.29,161.30,-1.19,-0.01,189.18,161.30,-1.59,-0.00
00:07:20.294 [TUNER] 1229,1000,101.92,155.60,-0.89,-0.01,154.78,155.60,-1.35,-0.00
00:07:20.294 [TUNER] 1230,1000,101.92,150.00,-0.89,-0.01,154.78,150.00,-1.35,-0.00
00:07:20.328 [TUNER] 1231,1000,84.97,144.50,-0.80,-0.01,111.80,144.50,-0.97,-0.00
00:07:20.328 [TUNER] 1232,1000,84.97,139.10,-0.80,-0.01,111.80,139.10,-0.97,-0.00
00:07:20.362 [TUNER] 1233,1000,97.19,133.80,-1.03,-0.00,60.23,133.80,-0.47,-0.00
00:07:20.363 [TUNER] 1234,1000,97.19,128.60,-1.03,-0.00,60.23,128.60,-0.47,-0.00
00:07:20.399 [TUNER] 1235,1000,113.83,123.50,-1.31,-0.00,22.42,123.50,-0.09,-0.00
00:07:20.432 [TUNER] 1236,1000,113.83,118.50,-1.31,-0.00,22.42,118.50,-0.09,-0.00
00:07:20.432 [TUNER] 1237,1000,128.86,113.60,-1.59,-0.00,4.19,113.60,0.07,-0.00
00:07:20.467 [TUNER] 1238,1000,128.86,108.80,-1.59,-0.00,4.19,108.80,0.07,-0.00
00:07:20.467 [TUNER] 1239,1000,135.73,104.10,-1.79,-0.01,1.63,104.10,0.05,-0.00
00:07:20.502 [TUNER] 1240,1000,135.73,99.50,-1.79,-0.01,1.63,99.50,0.05,-0.00
00:07:20.502 [TUNER] 1241,1000,136.07,95.00,-1.93,-0.01,45.98,95.00,-0.53,-0.00
00:07:20.538 [TUNER] 1242,1000,136.07,90.60,-1.93,-0.01,45.98,90.60,-0.53,-0.00
00:07:20.573 [TUNER] 1243,1000,134.63,86.30,-2.05,-0.01,120.97,86.30,-1.51,-0.00
00:07:20.607 [TUNER] 1244,1000,134.63,82.10,-2.05,-0.01,120.97,82.10,-1.51,-0.00
00:07:20.608 [TUNER] 1245,1000,124.88,78.00,-2.07,-0.01,162.06,78.00,-2.14,-0.00
00:07:20.609 [TUNER] 1246,1000,124.88,74.00,-2.07,-0.01,162.06,74.00,-2.14,-0.00
00:07:20.643 [TUNER] 1247,1000,103.34,70.10,-1.96,-0.01,141.67,70.10,-2.05,-0.00
00:07:20.643 [TUNER] 1248,1000,103.34,66.30,-1.96,-0.01,141.67,66.30,-2.05,-0.00
00:07:20.678 [TUNER] 1249,1000,80.96,62.60,-1.82,-0.01,104.75,62.60,-1.76,-0.00
00:07:20.714 [TUNER] 1250,1000,80.96,59.00,-1.82,-0.01,104.75,59.00,-1.76,-0.00
00:07:20.715 [TUNER] 1251,1000,61.33,55.50,-1.70,-0.01,71.77,55.50,-1.48,-0.00
00:07:20.747 [TUNER] 1252,1000,61.33,52.10,-1.70,-0.01,71.77,52.10,-1.48,-0.00
00:07:20.748 [TUNER] 1253,1000,49.06,48.80,-1.65,-0.01,55.70,48.80,-1.39,-0.00
00:07:20.782 [TUNER] 1254,1000,49.06,45.60,-1.65,-0.01,55.70,45.60,-1.39,-0.00
00:07:20.782 [TUNER] 1255,1000,39.25,42.50,-1.62,-0.01,53.15,42.50,-1.44,-0.00
00:07:20.817 [TUNER] 1256,1000,39.25,39.50,-1.62,-0.01,53.15,39.50,-1.44,-0.00
00:07:20.852 [TUNER] 1257,1000,31.40,36.60,-1.60,-0.01,47.67,36.60,-1.46,-0.00
00:07:20.852 [TUNER] 1258,1000,31.40,33.80,-1.60,-0.01,47.67,33.80,-1.46,-0.00
00:07:20.887 [TUNER] 1259,1000,33.71,31.10,-1.69,-0.01,39.86,31.10,-1.45,-0.00
00:07:20.888 [TUNER] 1260,1000,33.71,28.50,-1.69,-0.01,39.86,28.50,-1.45,-0.00
00:07:20.923 [TUNER] 1261,1000,30.40,26.00,-1.71,-0.01,31.89,26.00,-1.42,-0.00
00:07:20.924 [TUNER] 1262,1000,30.40,23.60,-1.71,-0.01,31.89,23.60,-1.42,-0.00
00:07:20.957 [TUNER] 1263,1000,24.32,21.30,-1.71,-0.01,25.51,21.30,-1.41,-0.00
00:07:20.992 [TUNER] 1264,1000,24.32,19.10,-1.71,-0.01,25.51,19.10,-1.41,-0.00
00:07:20.992 [TUNER] 1265,1000,14.30,17.00,-1.65,-0.01,20.41,17.00,-1.41,-0.00
00:07:21.029 [TUNER] 1266,1002,1.26,15.00,-1.53,-0.01,16.33,15.00,-1.39,-0.00
00:07:21.029 [TUNER] 1267,998,1.26,13.10,-1.53,-0.01,16.33,13.10,-1.39,-0.00
00:07:21.061 [TUNER] 1268,1000,-18.01,11.30,-1.35,-0.01,13.06,11.30,-1.40,-0.00
00:07:21.062 [TUNER] 1269,1000,-18.01,9.60,-1.35,-0.01,13.06,9.60,-1.40,-0.00
00:07:21.097 [TUNER] 1270,1000,-31.59,8.00,-1.22,-0.01,3.58,8.00,-1.33,-0.00
00:07:21.131 [TUNER] 1271,1000,-31.59,6.50,-1.22,-0.01,3.58,6.50,-1.33,-0.00
00:07:21.132 [TUNER] 1272,1000,-47.60,5.10,-1.05,-0.01,-9.17,5.10,-1.21,-0.00
00:07:21.166 [TUNER] 1273,1000,-47.60,3.80,-1.05,-0.01,-9.17,3.80,-1.21,-0.00
00:07:21.168 [TUNER] 1274,1000,-63.85,2.60,-0.87,-0.01,-19.36,2.60,-1.11,-0.00
00:07:21.201 [TUNER] 1275,1000,-63.85,1.50,-0.87,-0.01,-19.36,1.50,-1.11,-0.00
00:07:21.202 [TUNER] 1276,1000,-75.14,0.50,-0.72,-0.00,-32.67,0.50,-0.96,-0.00
00:07:21.237 [TUNER] 1277,1000,-75.14,-0.40,-0.72,-0.00,-32.67,-0.40,-0.96,-0.00
00:07:21.274 [TUNER] 1278,1000,-80.73,-1.20,-0.80,-0.00,-43.31,-1.20,-1.28,-0.00
00:07:21.274 [TUNER] 1279,1000,-80.73,-1.90,-0.80,-0.00,-43.31,-1.90,-1.28,-0.00
00:07:21.307 [TUNER] 1280,1000,-86.91,-2.50,-0.70,-0.00,-51.83,-2.50,-1.16,-0.00
00:07:21.308 [TUNER] 1281,1000,-100.43,-3.00,-0.53,-0.00,-68.93,-3.00,-0.95,-0.00
00:07:21.342 [TUNER] 1282,1000,-100.43,-3.40,-0.53,-0.00,-68.93,-3.40,-0.95,-0.00
00:07:21.379 [TUNER] 1283,1000,-113.00,-3.70,-0.34,-0.00,-84.36,-3.70,-0.73,-0.00
00:07:21.379 [TUNER] 1284,1000,-113.00,-3.90,-0.34,-0.00,-84.36,-3.90,-0.73,-0.00
00:07:21.413 [TUNER] 1285,1000,-121.33,-4.00,-0.17,-0.00,-89.83,-4.00,-0.61,-0.00
00:07:21.413 [TUNER] 1286,1000,-121.33,0.00,-0.17,-0.00,-89.83,0.00,-0.61,-0.00
00:07:21.447 [TUNER] 1287,1000,-124.55,0.00,0.16,-0.00,-87.32,0.00,-0.08,-0.00
00:07:21.447 [TUNER] 1288,1000,-124.55,0.00,0.16,-0.00,-87.32,0.00,-0.08,-0.00
00:07:21.485 [TUNER] 1289,1000,-123.69,0.00,0.23,-0.00,-81.88,0.00,-0.08,-0.00
00:07:21.518 [TUNER] 1290,1000,-123.69,0.00,0.23,-0.00,-81.88,0.00,-0.08,-0.00
00:07:21.518 [TUNER] 1291,1000,-124.72,0.00,0.32,-0.00,-86.12,0.00,0.02,-0.00
00:07:21.552 [TUNER] 1292,1000,-124.72,0.00,0.32,-0.00,-86.12,0.00,0.02,-0.00
00:07:21.552 [TUNER] 1293,1000,-123.83,0.00,0.39,-0.00,-96.39,0.00,0.21,-0.00
00:07:21.588 [TUNER] 1294,1000,-123.83,0.00,0.39,-0.00,-96.39,0.00,0.21,-0.00
00:07:21.622 [TUNER] 1295,1000,-119.68,0.00,0.43,-0.00,-106.32,0.00,0.40,-0.00
00:07:21.622 [TUNER] 1296,1002,-129.83,0.00,0.58,-0.00,-112.33,0.00,0.51,-0.00
00:07:21.659 [TUNER] 1297,998,-129.83,0.00,0.58,-0.00,-112.33,0.00,0.51,-0.00
00:07:21.659 [TUNER] 1298,1000,-140.09,0.00,0.78,-0.00,-117.46,0.00,0.65,-0.00
00:07:21.691 [TUNER] 1299,1000,-140.09,0.00,0.78,-0.00,-117.46,0.00,0.65,-0.00
00:07:21.692 [TUNER] 1300,1000,-141.28,0.00,0.88,-0.00,-114.58,0.00,0.69,-0.00
00:07:21.727 [TUNER] 1301,1000,-141.28,0.00,0.88,-0.00,-114.58,0.00,0.69,-0.00
00:07:21.729 [TUNER] 1302,1000,-133.64,0.00,0.89,-0.00,-101.98,0.00,0.62,-0.00
00:07:21.762 [TUNER] 1303,1000,-133.64,0.00,0.89,-0.00,-101.98,0.00,0.62,-0.00
00:07:21.797 [TUNER] 1304,1000,-125.81,0.00,0.89,-0.00,-97.04,0.00,0.63,-0.00
00:07:21.797 [TUNER] 1305,1000,-125.81,0.00,0.89,-0.00,-97.04,0.00,0.63,-0.00
00:07:21.832 [TUNER] 1306,1000,-117.83,0.00,0.88,-0.00,-93.10,0.00,0.66,-0.00
00:07:21.833 [TUNER] 1307,1000,-117.83,0.00,0.88,-0.00,-93.10,0.00,0.66,-0.00
00:07:21.866 [TUNER] 1308,1000,-104.57,0.00,0.81,-0.00,-86.50,0.00,0.64,-0.00
00:07:21.867 [TUNER] 1309,1000,-104.57,0.00,0.81,-0.00,-86.50,0.00,0.64,-0.00
00:07:21.901 [TUNER] 1310,1000,-95.68,0.00,0.78,-0.00,-77.79,0.00,0.60,-0.00
00:07:21.939 [TUNER] 1311,1000,-95.68,0.00,0.78,-0.00,-77.79,0.00,0.60,-0.00
00:07:21.939 [TUNER] 1312,1000,-88.53,0.00,0.77,-0.00,-74.21,0.00,0.61,-0.00
00:07:21.973 [TUNER] 1313,1000,-88.53,0.00,0.77,-0.00,-74.21,0.00,0.61,-0.00
00:07:21.973 [TUNER] 1314,1000,-77.72,0.00,0.70,-0.00,-66.27,0.00,0.57,-0.00
00:07:22.008 [TUNER] 1315,1000,-77.72,0.00,0.70,-0.00,-66.27,0.00,0.57,-0.00
00:07:22.044 [TUNER] 1316,1000,-65.61,0.00,0.62,-0.00,-58.17,0.00,0.52,-0.00
00:07:22.045 [TUNER] 1317,1000,-65.61,0.00,0.62,-0.00,-58.17,0.00,0.52,-0.00
00:07:22.077 [TUNER] 1318,1000,-55.93,0.00,0.56,-0.00,-49.97,0.00,0.46,-0.00
00:07:22.079 [TUNER] 1319,1000,-55.93,0.00,0.56,-0.00,-49.97,0.00,0.46,-0.00
00:07:22.113 [TUNER] 1320,1000,-48.18,0.00,0.51,-0.00,-46.85,0.00,0.46,-0.00
00:07:22.149 [TUNER] 1321,1000,-48.18,0.00,0.51,-0.00,-46.85,0.00,0.46,-0.00
00:07:22.151 [TUNER] 1322,1000,-38.54,0.00,0.43,-0.00,-40.92,0.00,0.42,-0.00
00:07:22.183 [TUNER] 1323,1000,-38.54,0.00,0.43,-0.00,-40.92,0.00,0.42,-0.00
00:07:22.183 [TUNER] 1324,1000,-37.71,0.00,0.45,-0.00,-34.45,0.00,0.37,-0.00
00:07:22.218 [TUNER] 1325,1000,-37.71,0.00,0.45,-0.00,-34.45,0.00,0.37,-0.00
00:07:22.253 [TUNER] 1326,1000,-37.04,0.00,0.46,-0.00,-27.56,0.00,0.31,-0.00
00:07:22.253 [TUNER] 1327,1000,-37.04,0.00,0.46,-0.00,-27.56,0.00,0.31,-0.00
00:07:22.287 [TUNER] 1328,1000,-34.78,0.00,0.46,0.00,-23.77,0.00,0.28,-0.00
00:07:22.288 [TUNER] 1329,1000,-34.78,0.00,0.46,0.00,-23.77,0.00,0.28,-0.00
00:07:22.324 [TUNER] 1330,1000,-34.70,0.00,0.48,0.00,-20.73,0.00,0.26,-0.00
00:07:22.359 [TUNER] 1331,1000,-34.70,0.00,0.48,0.00,-20.73,0.00,0.26,-0.00
00:07:22.362 [TUNER] 1332,1000,-27.76,0.00,0.43,0.00,-16.59,0.00,0.23,-0.00
00:07:22.392 [TUNER] 1333,1000,-27.76,0.00,0.43,0.00,-16.59,0.00,0.23,-0.00
00:07:22.393 [TUNER] 1334,1000,-22.21,0.00,0.39,0.00,-13.27,0.00,0.20,-0.00
00:07:22.428 [TUNER] 1335,1000,-22.21,0.00,0.39,0.00,-13.27,0.00,0.20,-0.00
00:07:22.462 [TUNER] 1336,1000,-17.77,0.00,0.35,0.00,-10.61,0.00,0.18,-0.00
00:07:22.463 [TUNER] 1337,1000,-17.77,0.00,0.35,0.00,-10.61,0.00,0.18,-0.00
00:07:22.498 [TUNER] 1338,1000,-14.21,0.00,0.32,0.00,-8.49,0.00,0.16,-0.00
00:07:22.499 [TUNER] 1339,1000,-14.21,0.00,0.32,0.00,-8.49,0.00,0.16,-0.00
00:07:22.532 [TUNER] 1340,1000,-13.09,0.00,0.32,0.00,-6.79,0.00,0.14,-0.00
00:07:22.533 [TUNER] 1341,1000,-13.09,0.00,0.32,0.00,-6.79,0.00,0.14,-0.00
00:07:22.567 [TUNER] 1342,1000,-10.47,0.00,0.30,0.00,-5.43,0.00,0.13,-0.00
00:07:22.602 [TUNER] 1343,1000,-10.47,0.00,0.30,0.00,-5.43,0.00,0.13,-0.00
00:07:22.603 [TUNER] 1344,1000,-8.38,0.00,0.28,0.00,-4.35,0.00,0.12,-0.00
00:07:22.638 [TUNER] 1345,1000,-8.38,0.00,0.28,0.00,-4.35,0.00,0.12,-0.00
00:07:22.638 [TUNER] 1346,1000,-6.70,0.00,0.27,0.00,-6.91,0.00,0.16,-0.00
00:07:22.673 [TUNER] 1347,1000,-6.70,0.00,0.27,0.00,-6.91,0.00,0.16,-0.00
00:07:22.708 [TUNER] 1348,1000,-5.36,0.00,0.26,0.00,-8.97,0.00,0.19,-0.00
00:07:22.708 [TUNER] 1349,1000,-5.36,0.00,0.26,0.00,-8.97,0.00,0.19,-0.00
00:07:22.745 [TUNER] 1350,1000,-4.29,0.00,0.25,0.00,-7.17,0.00,0.17,-0.00
00:07:22.747 [TUNER] 1351,1000,-4.29,0.00,0.25,0.00,-7.17,0.00,0.17,-0.00
00:07:22.777 [TUNER] 1352,1000,-3.43,0.00,0.25,0.00,-5.74,0.00,0.16,-0.00
00:07:22.813 [TUNER] 1353,1000,-3.43,0.00,0.25,0.00,-5.74,0.00,0.16,-0.00
00:07:22.815 [TUNER] 1354,1000,-2.74,0.00,0.24,0.00,-4.59,0.00,0.15,-0.00
00:07:22.848 [TUNER] 1355,1000,-2.74,0.00,0.24,0.00,-4.59,0.00,0.15,-0.00
00:07:22.849 [TUNER] 1356,1000,-2.20,0.00,0.24,0.00,-3.67,0.00,0.14,-0.00
00:07:22.882 [TUNER] 1357,1000,-2.20,0.00,0.24,0.00,-3.67,0.00,0.14,-0.00
00:07:22.918 [TUNER] 1358,1000,-0.04,0.00,0.21,0.00,-1.22,0.00,0.11,-0.00
00:07:22.918 [TUNER] 1359,1000,-0.04,0.00,0.21,0.00,-1.22,0.00,0.11,-0.00
00:07:22.953 [TUNER] 1360,1000,1.69,0.00,0.19,0.00,4.18,0.00,0.05,-0.00
00:07:22.953 [TUNER] 1361,1000,1.69,0.00,0.19,0.00,4.18,0.00,0.05,-0.00
00:07:22.988 [TUNER] 1362,1000,3.07,0.00,0.18,0.00,6.78,0.00,0.02,-0.00
00:07:23.024 [TUNER] 1363,1000,3.07,0.00,0.18,0.00,6.78,0.00,0.02,-0.00
00:07:23.059 [TUNER] 1364,1000,5.89,0.00,0.14,0.00,8.86,0.00,-0.01,-0.00
00:07:23.062 [TUNER] 1365,1000,5.89,0.00,0.14,0.00,8.86,0.00,-0.01,-0.00
00:07:23.062 [TUNER] 1366,1000,4.71,0.00,0.15,0.00,8.81,0.00,-0.02,-0.00
00:07:23.094 [TUNER] 1367,1000,4.71,0.00,0.15,0.00,8.81,0.00,-0.02,-0.00
00:07:23.129 [TUNER] 1368,1000,7.21,0.00,0.12,0.00,8.76,0.00,-0.03,-0.00
00:07:23.130 [TUNER] 1369,1000,7.21,0.00,0.12,0.00,8.76,0.00,-0.03,-0.00
00:07:23.164 [TUNER] 1370,1000,9.20,0.00,0.10,0.00,7.01,0.00,-0.01,-0.00
00:07:23.164 [TUNER] 1371,1000,9.20,0.00,0.10,0.00,7.01,0.00,-0.01,-0.00
00:07:23.198 [TUNER] 1372,1000,12.51,0.00,0.05,0.00,5.61,0.00,0.00,-0.00
00:07:23.199 [TUNER] 1373,1000,12.51,0.00,0.05,0.00,5.61,0.00,0.00,-0.00
00:07:23.233 [TUNER] 1374,1000,16.88,0.00,-0.00,0.00,4.49,0.00,0.01,-0.00
00:07:23.268 [TUNER] 1375,1000,16.88,0.00,-0.00,0.00,4.49,0.00,0.01,-0.00
00:07:23.268 [TUNER] 1376,1000,15.23,0.00,0.00,0.00,3.59,0.00,0.02,-0.00
00:07:23.302 [TUNER] 1377,1000,15.23,0.00,0.00,0.00,3.59,0.00,0.02,-0.00
00:07:23.303 [TUNER] 1378,1000,13.90,0.00,0.01,0.00,2.87,0.00,0.02,-0.00
00:07:23.338 [TUNER] 1379,1000,13.90,0.00,0.01,0.00,2.87,0.00,0.02,-0.00
00:07:23.371 [TUNER] 1380,1000,11.12,0.00,0.03,0.00,2.30,0.00,0.03,-0.00
00:07:23.372 [TUNER] 1381,1000,11.12,0.00,0.03,0.00,2.30,0.00,0.03,-0.00
00:07:23.406 [TUNER] 1382,1000,10.61,0.00,0.03,0.00,1.84,0.00,0.03,-0.00
00:07:23.407 [TUNER] 1383,1000,10.61,0.00,0.03,0.00,1.84,0.00,0.03,-0.00
00:07:23.441 [TUNER] 1384,1000,8.49,0.00,0.04,0.00,1.47,0.00,0.04,-0.00
00:07:23.478 [TUNER] 1385,1000,6.79,0.00,0.06,0.00,1.18,0.00,0.04,-0.00
00:07:23.478 [TUNER] 1386,1000,6.79,0.00,0.06,0.00,1.18,0.00,0.04,-0.00
00:07:23.512 [TUNER] 1387,1000,5.43,0.00,0.07,0.00,0.94,0.00,0.04,-0.00
00:07:23.512 [TUNER] 1388,1000,5.43,0.00,0.07,0.00,0.94,0.00,0.04,-0.00
00:07:23.546 [TUNER] 1389,1000,4.35,0.00,0.08,0.00,0.75,0.00,0.04,-0.00
00:07:23.582 [TUNER] 1390,1000,4.35,0.00,0.08,0.00,0.75,0.00,0.04,-0.00
00:07:23.582 [TUNER] 1391,1000,3.48,0.00,0.09,0.00,0.60,0.00,0.04,-0.00
00:07:23.617 [TUNER] 1392,1000,3.48,0.00,0.09,0.00,0.60,0.00,0.04,-0.00
00:07:23.618 [TUNER] 1393,1000,2.78,0.00,0.09,0.00,0.48,0.00,0.05,-0.00
00:07:23.652 [TUNER] 1394,1000,2.78,0.00,0.09,0.00,0.48,0.00,0.05,-0.00
00:07:23.687 [TUNER] 1395,1000,2.23,0.00,0.10,0.00,0.39,0.00,0.05,-0.00
00:07:23.687 [TUNER] 1396,1000,2.23,0.00,0.10,0.00,0.39,0.00,0.05,-0.00
00:07:23.723 [TUNER] 1397,1000,0.06,0.00,0.12,0.00,0.31,0.00,0.05,-0.00
00:07:23.724 [TUNER] 1398,1000,0.06,0.00,0.12,0.00,0.31,0.00,0.05,-0.00
00:07:23.757 [TUNER] 1399,1000,-3.39,0.00,0.16,0.00,0.25,0.00,0.05,-0.00
00:07:23.758 [TUNER] 1400,1000,-3.39,0.00,0.16,0.00,0.25,0.00,0.05,-0.00
00:07:23.792 [TUNER] 1401,1000,-4.43,0.00,0.17,0.00,0.20,0.00,0.05,-0.00
00:07:23.826 [TUNER] 1402,1000,-4.43,0.00,0.17,0.00,0.20,0.00,0.05,-0.00
00:07:23.827 [TUNER] 1403,1000,-3.54,0.00,0.16,0.00,0.16,0.00,0.05,-0.00
00:07:23.867 [TUNER] 1404,1000,-3.54,0.00,0.16,0.00,0.16,0.00,0.05,-0.00
00:07:23.867 [TUNER] 1405,1000,-4.55,0.00,0.18,0.00,0.13,0.00,0.05,-0.00
00:07:23.898 [TUNER] 1406,1000,-4.55,0.00,0.18,0.00,0.13,0.00,0.05,-0.00
00:07:23.933 [TUNER] 1407,1000,-3.64,0.00,0.17,0.00,0.10,0.00,0.05,-0.00
00:07:23.934 [TUNER] 1408,1000,-3.64,0.00,0.17,0.00,0.10,0.00,0.05,-0.00
00:07:23.967 [TUNER] 1409,1000,-2.91,0.00,0.16,0.00,0.08,0.00,0.05,-0.00
00:07:23.969 [TUNER] 1410,1000,-2.91,0.00,0.16,0.00,0.08,0.00,0.05,-0.00
00:07:24.002 [TUNER] 1411,1000,-2.33,0.00,0.16,0.00,0.06,0.00,0.05,-0.00
00:07:24.038 [TUNER] 1412,1000,-2.33,0.00,0.16,0.00,0.06,0.00,0.05,-0.00
00:07:24.039 [TUNER] 1413,1000,-1.86,0.00,0.16,0.00,0.05,0.00,0.05,-0.00
00:07:24.072 [TUNER] 1414,1000,-1.86,0.00,0.16,0.00,0.05,0.00,0.05,-0.00
00:07:24.073 [TUNER] 1415,1000,-1.49,0.00,0.15,0.00,0.04,0.00,0.05,-0.00
00:07:24.107 [TUNER] 1416,1000,-1.49,0.00,0.15,0.00,0.04,0.00,0.05,-0.00
00:07:24.108 [TUNER] 1417,1000,-1.19,0.00,0.15,0.00,0.03,0.00,0.05,-0.00
00:07:24.144 [TUNER] 1418,1000,-1.19,0.00,0.15,0.00,0.03,0.00,0.05,-0.00
00:07:24.179 [TUNER] 1419,1000,-0.95,0.00,0.15,0.00,0.03,0.00,0.05,-0.00
00:07:24.179 [TUNER] 1420,1000,-0.95,0.00,0.15,0.00,0.03,0.00,0.05,-0.00
00:07:24.213 [TUNER] 1421,1000,-0.76,0.00,0.15,0.00,0.02,0.00,0.05,-0.00
00:07:24.214 [TUNER] 1422,1000,-0.76,0.00,0.15,0.00,0.02,0.00,0.05,-0.00
00:07:24.248 [TUNER] 1423,1000,-0.61,0.00,0.15,0.00,0.02,0.00,0.05,-0.00
00:07:24.283 [TUNER] 1424,1000,-0.61,0.00,0.15,0.00,0.02,0.00,0.05,-0.00
00:07:24.284 [TUNER] 1425,1000,-0.49,0.00,0.15,0.00,0.01,0.00,0.05,-0.00
00:07:24.318 [TUNER] 1426,1000,-0.49,0.00,0.15,0.00,0.01,0.00,0.05,-0.00
00:07:24.319 [TUNER] 1427,1000,-0.39,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.353 [TUNER] 1428,1000,-0.39,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.354 [TUNER] 1429,1000,-0.31,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.387 [TUNER] 1430,1000,-0.31,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.423 [TUNER] 1431,1000,-0.25,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.424 [TUNER] 1432,1000,-0.25,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.458 [TUNER] 1433,1000,-0.20,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.458 [TUNER] 1434,1000,-0.20,0.00,0.14,0.00,0.01,0.00,0.05,-0.00
00:07:24.493 [TUNER] 1435,1000,-0.16,0.00,0.14,0.00,0.00,0.00,0.05,-0.00
00:07:24.528 [TUNER] 1436,1000,-0.16,0.00,0.14,0.00,0.00,0.00,0.05,-0.00
00:07:24.528 [TUNER] 1437,1000,-0.13,0.00,0.14,0.00,0.00,0.00,0.05,-0.00
00:07:24.564 [TUNER] 1438,1000,-0.13,0.00,0.14,0.00,0.00,0.00,0.05,-0.00
