00:05:42.225 [TUNER] --- CSV START ---
00:05:42.225 [TUNER] Metadata,Profile(Accel:12.0 Jerk:100.0),PID_0(P:11.35292 I:380.33182 D:0.00000),PID_1(P:12.30023 I:408.78094 D:0.00000)
00:05:42.226 [TUNER] Tick,DeltaTime_us,Reading_0,Setpoint_0,Output_0,int_0,Reading_1,Setpoint_1,Output_1,int_1
00:05:52.408 [TUNER] 497,1000,1988.33,2000.00,2.17,-0.00,1986.34,2000.00,2.24,-0.00
00:05:52.408 [TUNER] 498,1000,2013.30,2000.00,1.87,-0.00,2010.00,2000.00,1.94,-0.00
00:05:52.442 [TUNER] 499,1000,2013.30,2000.00,1.87,-0.00,2010.00,2000.00,1.94,-0.00
00:05:52.443 [TUNER] 500,1000,2053.90,2000.00,1.37,-0.00,1994.56,2000.00,2.14,-0.00
00:05:52.477 [TUNER] 501,1037,2067.25,2000.00,1.19,-0.00,1976.70,2000.00,2.37,-0.00
00:05:52.514 [TUNER] 502,963,2067.25,2000.00,1.19,-0.00,1976.70,2000.00,2.37,-0.00
00:05:52.514 [TUNER] 503,1002,2012.28,2000.00,1.81,-0.00,2002.79,2000.00,2.04,-0.00
00:05:52.547 [TUNER] 504,998,2012.28,2000.00,1.81,-0.00,2002.79,2000.00,2.04,-0.00
00:05:52.548 [TUNER] 505,1000,1989.89,2000.00,2.07,-0.00,1994.34,2000.00,2.15,-0.00
00:05:52.583 [TUNER] 506,1000,1989.89,2000.00,2.07,-0.00,1994.34,2000.00,2.15,-0.00
00:05:52.584 [TUNER] 507,1000,1944.12,2000.00,2.63,-0.00,2009.53,2000.00,1.96,-0.00
00:05:52.619 [TUNER] 508,1000,1944.12,2000.00,2.63,-0.00,2009.53,2000.00,1.96,-0.00
00:05:52.653 [TUNER] 509,1000,1962.47,2000.00,2.45,-0.00,1985.59,2000.00,2.26,-0.00
00:05:52.653 [TUNER] 510,1000,1962.47,2000.00,2.45,-0.00,1985.59,2000.00,2.26,-0.00
00:05:52.689 [TUNER] 511,1000,1965.13,2000.00,2.45,-0.00,1995.65,2000.00,2.14,-0.00
00:05:52.690 [TUNER] 512,1000,1965.13,2000.00,2.45,-0.00,1995.65,2000.00,2.14,-0.00
00:05:52.722 [TUNER] 513,1000,2001.62,2000.00,2.03,-0.00,2005.42,2000.00,2.02,-0.00
00:05:52.757 [TUNER] 514,1000,2001.62,2000.00,2.03,-0.00,2005.42,2000.00,2.02,-0.00
00:05:52.758 [TUNER] 515,1000,2063.45,2000.00,1.28,-0.00,2001.21,2000.00,2.07,-0.00
00:05:52.793 [TUNER] 516,1000,2063.45,2000.00,1.28,-0.00,2001.21,2000.00,2.07,-0.00
00:05:52.794 [TUNER] 517,1000,2094.02,2000.00,0.86,-0.00,2015.02,2000.00,1.89,-0.00
00:05:52.827 [TUNER] 518,1000,2094.02,2000.00,0.86,-0.00,2015.02,2000.00,1.89,-0.00
00:05:52.863 [TUNER] 519,1000,2089.27,2000.00,0.85,-0.00,1989.99,2000.00,2.20,-0.00
00:05:52.864 [TUNER] 520,1000,2089.27,2000.00,0.85,-0.00,1989.99,2000.00,2.20,-0.00
00:05:52.898 [TUNER] 521,1000,2009.87,2000.00,1.74,-0.00,2021.50,2000.00,1.80,-0.00
00:05:52.898 [TUNER] 522,1000,2009.87,2000.00,1.74,-0.00,2021.50,2000.00,1.80,-0.00
00:05:52.932 [TUNER] 523,1002,1981.87,2000.00,2.07,-0.00,2011.77,2000.00,1.91,-0.00
00:05:52.968 [TUNER] 524,998,1981.87,2000.00,2.07,-0.00,2011.77,2000.00,1.91,-0.00
00:05:52.969 [TUNER] 525,1000,1962.32,2000.00,2.32,-0.00,2017.20,2000.00,1.83,-0.00
00:05:53.004 [TUNER] 526,1000,1962.32,2000.00,2.32,-0.00,2017.20,2000.00,1.83,-0.00
00:05:53.005 [TUNER] 527,1000,2011.40,2000.00,1.76,-0.00,1983.15,2000.00,2.26,-0.00
00:05:53.038 [TUNER] 528,1000,2011.40,2000.00,1.76,-0.00,1983.15,2000.00,2.26,-0.00
00:05:53.072 [TUNER] 529,1000,1992.24,2000.00,1.98,-0.00,1991.98,2000.00,2.16,-0.00
00:05:53.073 [TUNER] 530,1000,1992.24,2000.00,1.98,-0.00,1991.98,2000.00,2.16,-0.00
00:05:53.106 [TUNER] 531,1000,1999.26,2000.00,1.90,-0.00,1974.99,2000.00,2.39,-0.00
00:05:53.108 [TUNER] 532,1000,1999.26,2000.00,1.90,-0.00,1974.99,2000.00,2.39,-0.00
00:05:53.143 [TUNER] 533,1000,1982.53,2000.00,2.11,-0.00,1982.02,2000.00,2.31,-0.00
00:05:53.177 [TUNER] 534,1000,1982.53,2000.00,2.11,-0.00,1982.02,2000.00,2.31,-0.00
00:05:53.178 [TUNER] 535,1000,1979.46,2000.00,2.16,-0.00,1997.95,2000.00,2.12,-0.00
00:05:53.212 [TUNER] 536,1037,1994.45,2000.00,1.99,-0.00,1986.04,2000.00,2.27,-0.00
00:05:53.213 [TUNER] 537,963,1994.45,2000.00,1.99,-0.00,1986.04,2000.00,2.27,-0.00
00:05:53.249 [TUNER] 538,1002,1968.02,2000.00,2.31,-0.00,2017.25,2000.00,1.87,-0.00
00:05:53.282 [TUNER] 539,998,1968.02,2000.00,2.31,-0.00,2017.25,2000.00,1.87,-0.00
00:05:53.283 [TUNER] 540,1000,1963.09,2000.00,2.40,-0.00,2016.23,2000.00,1.87,-0.00
00:05:53.318 [TUNER] 541,1000,1963.09,2000.00,2.40,-0.00,2016.23,2000.00,1.87,-0.00
00:05:53.321 [TUNER] 542,1000,1979.37,2000.00,2.23,-0.00,2059.68,2000.00,1.29,-0.00
00:05:53.352 [TUNER] 543,1000,1979.37,2000.00,2.23,-0.00,2059.68,2000.00,1.29,-0.00
00:05:53.388 [TUNER] 544,1000,2018.16,2000.00,1.77,-0.00,2030.87,2000.00,1.62,-0.00
00:05:53.389 [TUNER] 545,1000,2018.16,2000.00,1.77,-0.00,2030.87,2000.00,1.62,-0.00
00:05:53.422 [TUNER] 546,1000,2025.15,2000.00,1.67,-0.00,2011.26,2000.00,1.85,-0.00
00:05:53.423 [TUNER] 547,1000,2025.15,2000.00,1.67,-0.00,2011.26,2000.00,1.85,-0.00
00:05:53.458 [TUNER] 548,1000,2027.30,2000.00,1.63,-0.00,1992.14,2000.00,2.09,-0.00
00:05:53.458 [TUNER] 549,1000,2027.30,2000.00,1.63,-0.00,1992.14,2000.00,2.09,-0.00
00:05:53.492 [TUNER] 550,1000,2053.07,2000.00,1.30,-0.00,1981.99,2000.00,2.23,-0.00
00:05:53.529 [TUNER] 551,1000,2053.07,2000.00,1.30,-0.00,1981.99,2000.00,2.23,-0.00
00:05:53.529 [TUNER] 552,1000,2070.25,2000.00,1.05,-0.00,1989.34,2000.00,2.15,-0.00
00:05:53.564 [TUNER] 553,1000,2070.25,2000.00,1.05,-0.00,1989.34,2000.00,2.15,-0.00
00:05:53.565 [TUNER] 554,1000,2025.58,2000.00,1.54,-0.00,1979.75,2000.00,2.29,-0.00
00:05:53.636 [TUNER] 555,1000,2025.58,2000.00,1.54,-0.00,1979.75,2000.00,2.29,-0.00
00:05:53.636 [TUNER] 556,1000,1946.90,2000.00,2.47,-0.00,2008.16,2000.00,1.93,-0.00
00:05:53.637 [TUNER] 557,1000,1946.90,2000.00,2.47,-0.00,2008.16,2000.00,1.93,-0.00
00:05:53.667 [TUNER] 558,1000,1949.24,2000.00,2.48,-0.00,1972.47,2000.00,2.39,-0.00
00:05:53.667 [TUNER] 559,1000,1949.24,2000.00,2.48,-0.00,1972.47,2000.00,2.39,-0.00
00:05:53.703 [TUNER] 560,1000,1947.67,2000.00,2.54,-0.00,1992.03,2000.00,2.16,-0.00
00:05:53.738 [TUNER] 561,1000,1947.67,2000.00,2.54,-0.00,1992.03,2000.00,2.16,-0.00
00:05:53.738 [TUNER] 562,1000,2022.01,2000.00,1.68,-0.00,1980.19,2000.00,2.32,-0.00
00:05:53.776 [TUNER] 563,1000,2022.01,2000.00,1.68,-0.00,1980.19,2000.00,2.32,-0.00
00:05:53.778 [TUNER] 564,1000,2041.97,2000.00,1.42,-0.00,2017.10,2000.00,1.85,-0.00
00:05:53.808 [TUNER] 565,1000,2041.97,2000.00,1.42,-0.00,2017.10,2000.00,1.85,-0.00
00:05:53.843 [TUNER] 566,1000,2025.29,2000.00,1.59,-0.00,2029.45,2000.00,1.68,-0.00
00:05:53.843 [TUNER] 567,1000,2025.29,2000.00,1.59,-0.00,2029.45,2000.00,1.68,-0.00
00:05:53.881 [TUNER] 568,1000,1994.77,2000.00,1.94,-0.00,2032.46,2000.00,1.61,-0.00
00:05:53.881 [TUNER] 569,1000,1994.77,2000.00,1.94,-0.00,2032.46,2000.00,1.61,-0.00
00:05:53.913 [TUNER] 570,1000,1953.17,2000.00,2.45,-0.00,1998.79,2000.00,2.03,-0.00
00:05:53.948 [TUNER] 571,1037,1940.28,2000.00,2.62,-0.00,1960.20,2000.00,2.52,-0.00
00:05:53.949 [TUNER] 572,963,1940.28,2000.00,2.62,-0.00,1960.20,2000.00,2.52,-0.00
00:05:53.983 [TUNER] 573,1002,1933.43,2000.00,2.75,-0.00,1977.35,2000.00,2.33,-0.00
00:05:53.983 [TUNER] 574,998,1933.43,2000.00,2.75,-0.00,1977.35,2000.00,2.33,-0.00
00:05:54.017 [TUNER] 575,1000,1921.66,2000.00,2.94,-0.00,1958.51,2000.00,2.59,-0.00
00:05:54.052 [TUNER] 576,1000,1921.66,2000.00,2.94,-0.00,1958.51,2000.00,2.59,-0.00
00:05:54.053 [TUNER] 577,1000,1942.79,2000.00,2.74,-0.00,1984.30,2000.00,2.29,-0.00
00:05:54.089 [TUNER] 578,1000,1942.79,2000.00,2.74,-0.00,1984.30,2000.00,2.29,-0.00
00:05:54.089 [TUNER] 579,1000,1983.74,2000.00,2.29,0.00,2011.80,2000.00,1.94,-0.00
00:05:54.123 [TUNER] 580,1000,1983.74,2000.00,2.29,0.00,2011.80,2000.00,1.94,-0.00
00:05:54.158 [TUNER] 581,1000,2021.66,2000.00,1.84,-0.00,2035.52,2000.00,1.62,-0.00
00:05:54.192 [TUNER] 582,1000,2021.66,2000.00,1.84,-0.00,2035.52,2000.00,1.62,-0.00
00:05:54.193 [TUNER] 583,1000,2021.08,2000.00,1.83,-0.00,2035.59,2000.00,1.59,-0.00
00:05:54.194 [TUNER] 584,1000,2021.08,2000.00,1.83,-0.00,2035.59,2000.00,1.59,-0.00
00:05:54.228 [TUNER] 585,1000,2044.66,2000.00,1.53,-0.00,2023.63,2000.00,1.72,-0.00
00:05:54.263 [TUNER] 586,1000,2044.66,2000.00,1.53,-0.00,2023.63,2000.00,1.72,-0.00
00:05:54.264 [TUNER] 587,1000,2030.88,2000.00,1.66,-0.00,2017.49,2000.00,1.78,-0.00
00:05:54.299 [TUNER] 588,1000,2030.88,2000.00,1.66,-0.00,2017.49,2000.00,1.78,-0.00
00:05:54.300 [TUNER] 589,1000,2009.55,2000.00,1.90,-0.00,1983.38,2000.00,2.21,-0.00
00:05:54.333 [TUNER] 590,1000,2009.55,2000.00,1.90,-0.00,1983.38,2000.00,2.21,-0.00
00:05:54.368 [TUNER] 591,1000,1944.38,2000.00,2.68,-0.00,1992.16,2000.00,2.11,-0.00
00:05:54.368 [TUNER] 592,1000,1944.38,2000.00,2.68,-0.00,1992.16,2000.00,2.11,-0.00
00:05:54.404 [TUNER] 593,1002,1931.19,2000.00,2.88,0.00,1972.85,2000.00,2.37,-0.00
00:05:54.404 [TUNER] 594,998,1931.19,2000.00,2.88,0.00,1972.85,2000.00,2.37,-0.00
00:05:54.438 [TUNER] 595,1000,1973.39,2000.00,2.42,0.00,2001.56,2000.00,2.01,-0.00
00:05:54.472 [TUNER] 596,1000,1973.39,2000.00,2.42,0.00,2001.56,2000.00,2.01,-0.00
00:05:54.473 [TUNER] 597,1000,2032.28,2000.00,1.73,0.00,1977.50,2000.00,2.33,-0.00
00:05:54.510 [TUNER] 598,1000,2032.28,2000.00,1.73,0.00,1977.50,2000.00,2.33,-0.00
00:05:54.510 [TUNER] 599,1000,2053.62,2000.00,1.45,-0.00,1992.62,2000.00,2.15,-0.00
00:05:54.544 [TUNER] 600,1000,2053.62,2000.00,1.45,-0.00,1992.62,2000.00,2.15,-0.00
00:05:54.577 [TUNER] 601,1000,2031.18,2000.00,1.68,-0.00,1978.94,2000.00,2.33,-0.00
00:05:54.578 [TUNER] 602,1000,2031.18,2000.00,1.68,-0.00,1978.94,2000.00,2.33,-0.00
00:05:54.615 [TUNER] 603,1000,2040.71,2000.00,1.54,-0.00,1992.05,2000.00,2.18,-0.00
00:05:54.616 [TUNER] 604,1000,2040.71,2000.00,1.54,-0.00,1992.05,2000.00,2.18,-0.00
00:05:54.647 [TUNER] 605,1000,2005.39,2000.00,1.94,-0.00,1990.51,2000.00,2.21,-0.00
00:05:54.684 [TUNER] 606,1037,1998.62,2000.00,2.01,-0.00,1960.21,2000.00,2.60,-0.00
00:05:54.687 [TUNER] 607,963,1998.62,2000.00,2.01,-0.00,1960.21,2000.00,2.60,-0.00
00:05:54.719 [TUNER] 608,1002,1966.11,2000.00,2.41,-0.00,2001.84,2000.00,2.08,-0.00
00:05:54.719 [TUNER] 609,998,1966.11,2000.00,2.41,-0.00,2001.84,2000.00,2.08,-0.00
00:05:54.752 [TUNER] 610,1000,1970.16,2000.00,2.39,-0.00,2015.93,2000.00,1.90,-0.00
00:05:54.787 [TUNER] 611,1000,1970.16,2000.00,2.39,-0.00,2015.93,2000.00,1.90,-0.00
00:05:54.787 [TUNER] 612,1000,1998.77,2000.00,2.06,-0.00,2028.52,2000.00,1.72,-0.00
00:05:54.824 [TUNER] 613,1000,1998.77,2000.00,2.06,-0.00,2028.52,2000.00,1.72,-0.00
00:05:54.825 [TUNER] 614,1000,1994.17,2000.00,2.12,-0.00,2009.38,2000.00,1.95,-0.00
00:05:54.860 [TUNER] 615,1000,1994.17,2000.00,2.12,-0.00,2009.38,2000.00,1.95,-0.00
00:05:54.896 [TUNER] 616,1000,2009.39,2000.00,1.94,-0.00,1982.04,2000.00,2.30,-0.00
00:05:54.897 [TUNER] 617,1000,2009.39,2000.00,1.94,-0.00,1982.04,2000.00,2.30,-0.00
00:05:54.929 [TUNER] 618,1000,1990.64,2000.00,2.16,-0.00,1989.38,2000.00,2.22,-0.00
00:05:54.931 [TUNER] 619,1000,1990.64,2000.00,2.16,-0.00,1989.38,2000.00,2.22,-0.00
00:05:54.964 [TUNER] 620,1000,1989.38,2000.00,2.18,-0.00,1950.57,2000.00,2.73,-0.00
00:05:55.037 [TUNER] 621,1000,1989.38,2000.00,2.18,-0.00,1950.57,2000.00,2.73,-0.00
00:05:55.038 [TUNER] 622,1000,1988.38,2000.00,2.20,-0.00,1974.51,2000.00,2.46,-0.00
00:05:55.038 [TUNER] 623,1000,1988.38,2000.00,2.20,-0.00,1974.51,2000.00,2.46,-0.00
00:05:55.038 [TUNER] 624,1000,2011.63,2000.00,1.93,-0.00,1993.66,2000.00,2.23,-0.00
00:05:55.068 [TUNER] 625,1000,2011.63,2000.00,1.93,-0.00,1993.66,2000.00,2.23,-0.00
00:05:55.068 [TUNER] 626,1000,1990.71,2000.00,2.17,-0.00,2033.03,2000.00,1.72,-0.00
00:05:55.102 [TUNER] 627,1000,1990.71,2000.00,2.17,-0.00,2033.03,2000.00,1.72,-0.00
00:05:55.137 [TUNER] 628,1000,2001.47,2000.00,2.05,-0.00,2021.58,2000.00,1.84,-0.00
00:05:55.138 [TUNER] 629,1000,2001.47,2000.00,2.05,-0.00,2021.58,2000.00,1.84,-0.00
00:05:55.180 [TUNER] 630,1000,1991.17,2000.00,2.17,-0.00,2048.50,2000.00,1.47,-0.00
00:05:55.181 [TUNER] 631,1000,1991.17,2000.00,2.17,-0.00,2048.50,2000.00,1.47,-0.00
00:05:55.210 [TUNER] 632,1000,2006.99,2000.00,1.99,-0.00,2009.90,2000.00,1.94,-0.00
00:05:55.245 [TUNER] 633,1000,2006.99,2000.00,1.99,-0.00,2009.90,2000.00,1.94,-0.00
00:05:55.246 [TUNER] 634,1000,2043.70,2000.00,1.54,-0.00,2008.23,2000.00,1.95,-0.00
00:05:55.279 [TUNER] 635,1000,2043.70,2000.00,1.54,-0.00,2008.23,2000.00,1.95,-0.00
00:05:55.280 [TUNER] 636,1000,2049.01,2000.00,1.44,-0.00,1987.99,2000.00,2.21,-0.00
00:05:55.314 [TUNER] 637,1000,2049.01,2000.00,1.44,-0.00,1987.99,2000.00,2.21,-0.00
00:05:55.348 [TUNER] 638,1000,2056.70,2000.00,1.31,-0.00,2006.16,2000.00,1.98,-0.00
00:05:55.349 [TUNER] 639,1000,2056.70,2000.00,1.31,-0.00,2006.16,2000.00,1.98,-0.00
00:05:55.383 [TUNER] 640,1000,2013.02,2000.00,1.80,-0.00,1993.21,2000.00,2.15,-0.00
00:05:55.383 [TUNER] 641,1037,1974.90,2000.00,2.24,-0.00,1972.31,2000.00,2.41,-0.00
00:05:55.418 [TUNER] 642,963,1974.90,2000.00,2.24,-0.00,1972.31,2000.00,2.41,-0.00
00:05:55.452 [TUNER] 643,1002,1952.39,2000.00,2.53,-0.00,1987.03,2000.00,2.24,-0.00
00:05:55.453 [TUNER] 644,998,1952.39,2000.00,2.53,-0.00,1987.03,2000.00,2.24,-0.00
00:05:55.489 [TUNER] 645,1000,1955.74,2000.00,2.53,-0.00,1988.62,2000.00,2.23,-0.00
00:05:55.489 [TUNER] 646,1000,1955.74,2000.00,2.53,-0.00,1988.62,2000.00,2.23,-0.00
00:05:55.523 [TUNER] 647,1000,1985.52,2000.00,2.20,-0.00,1996.35,2000.00,2.14,-0.00
00:05:55.559 [TUNER] 648,1000,1985.52,2000.00,2.20,-0.00,1996.35,2000.00,2.14,-0.00
00:05:55.559 [TUNER] 649,1000,2047.13,2000.00,1.46,-0.00,2002.55,2000.00,2.06,-0.00
00:05:55.594 [TUNER] 650,1000,2047.13,2000.00,1.46,-0.00,2002.55,2000.00,2.06,-0.00
00:05:55.595 [TUNER] 651,1000,2079.25,2000.00,1.04,-0.00,2004.06,2000.00,2.04,-0.00
00:05:55.629 [TUNER] 652,1000,2079.25,2000.00,1.04,-0.00,2004.06,2000.00,2.04,-0.00
00:05:55.664 [TUNER] 653,1000,2046.53,2000.00,1.37,-0.00,2037.92,2000.00,1.59,-0.00
00:05:55.664 [TUNER] 654,1000,2046.53,2000.00,1.37,-0.00,2037.92,2000.00,1.59,-0.00
00:05:55.697 [TUNER] 655,1000,2023.78,2000.00,1.61,-0.00,2022.05,2000.00,1.77,-0.00
00:05:55.698 [TUNER] 656,1000,2023.78,2000.00,1.61,-0.00,2022.05,2000.00,1.77,-0.00
00:05:55.732 [TUNER] 657,1000,2002.15,2000.00,1.86,-0.00,2016.23,2000.00,1.83,-0.00
00:05:55.768 [TUNER] 658,1000,2002.15,2000.00,1.86,-0.00,2016.23,2000.00,1.83,-0.00
00:05:55.769 [TUNER] 659,1000,1983.13,2000.00,2.09,-0.00,1968.62,2000.00,2.44,-0.00
00:05:55.802 [TUNER] 660,1000,1983.13,2000.00,2.09,-0.00,1968.62,2000.00,2.44,-0.00
00:05:55.803 [TUNER] 661,1000,1964.48,2000.00,2.33,-0.00,1992.39,2000.00,2.15,-0.00
00:05:55.838 [TUNER] 662,1000,1964.48,2000.00,2.33,-0.00,1992.39,2000.00,2.15,-0.00
00:05:55.875 [TUNER] 663,1002,1955.85,2000.00,2.46,-0.00,1969.60,2000.00,2.46,-0.00
00:05:55.877 [TUNER] 664,998,1955.85,2000.00,2.46,-0.00,1969.60,2000.00,2.46,-0.00
00:05:55.907 [TUNER] 665,1000,1953.55,2000.00,2.52,-0.00,1990.35,2000.00,2.21,-0.00
00:05:55.908 [TUNER] 666,1000,1953.55,2000.00,2.52,-0.00,1990.35,2000.00,2.21,-0.00
00:05:55.942 [TUNER] 667,1000,1983.76,2000.00,2.19,-0.00,2006.34,2000.00,2.01,-0.00
00:05:55.981 [TUNER] 668,1000,1983.76,2000.00,2.19,-0.00,2006.34,2000.00,2.01,-0.00
00:05:55.981 [TUNER] 669,1000,2009.65,2000.00,1.89,-0.00,2041.46,2000.00,1.55,-0.00
00:05:56.015 [TUNER] 670,1000,2009.65,2000.00,1.89,-0.00,2041.46,2000.00,1.55,-0.00
00:05:56.015 [TUNER] 671,1000,2009.75,2000.00,1.88,-0.00,2031.75,2000.00,1.64,-0.00
00:05:56.047 [TUNER] 672,1000,2009.75,2000.00,1.88,-0.00,2031.75,2000.00,1.64,-0.00
00:05:56.084 [TUNER] 673,1000,2018.41,2000.00,1.77,-0.00,2029.15,2000.00,1.65,-0.00
00:05:56.085 [TUNER] 674,1000,2018.41,2000.00,1.77,-0.00,2029.15,2000.00,1.65,-0.00
00:05:56.118 [TUNER] 675,1000,2016.76,2000.00,1.77,-0.00,2003.01,2000.00,1.97,-0.00
00:05:56.118 [TUNER] 676,1037,2037.54,2000.00,1.52,-0.00,1953.64,2000.00,2.59,-0.00
00:05:56.152 [TUNER] 677,963,2037.54,2000.00,1.52,-0.00,1953.64,2000.00,2.59,-0.00
00:05:56.188 [TUNER] 678,1002,2009.49,2000.00,1.83,-0.00,1961.61,2000.00,2.53,-0.00
00:05:56.188 [TUNER] 679,998,2009.49,2000.00,1.83,-0.00,1961.61,2000.00,2.53,-0.00
00:05:56.224 [TUNER] 680,1000,1965.30,2000.00,2.36,-0.00,1969.99,2000.00,2.45,-0.00
00:05:56.226 [TUNER] 681,1000,1965.30,2000.00,2.36,-0.00,1969.99,2000.00,2.45,-0.00
00:05:56.259 [TUNER] 682,1000,1936.47,2000.00,2.74,-0.00,2002.07,2000.00,2.05,-0.00
00:05:56.259 [TUNER] 683,1000,1936.47,2000.00,2.74,-0.00,2002.07,2000.00,2.05,-0.00
00:05:56.330 [TUNER] 684,1000,1928.87,2000.00,2.88,-0.00,2010.56,2000.00,1.94,-0.00
00:05:56.331 [TUNER] 685,1000,1928.87,2000.00,2.88,-0.00,2010.56,2000.00,1.94,-0.00
00:05:56.332 [TUNER] 686,1000,2027.59,2000.00,1.73,-0.00,1988.14,2000.00,2.22,-0.00
00:05:56.363 [TUNER] 687,1000,2027.59,2000.00,1.73,-0.00,1988.14,2000.00,2.22,-0.00
00:05:56.364 [TUNER] 688,1000,2058.46,2000.00,1.34,-0.00,1995.97,2000.00,2.13,-0.00
00:05:56.397 [TUNER] 689,1000,2058.46,2000.00,1.34,-0.00,1995.97,2000.00,2.13,-0.00
00:05:56.432 [TUNER] 690,1000,2098.61,2000.00,0.81,-0.00,1981.62,2000.00,2.32,-0.00
00:05:56.433 [TUNER] 691,1000,2098.61,2000.00,0.81,-0.00,1981.62,2000.00,2.32,-0.00
00:05:56.467 [TUNER] 692,1000,2051.71,2000.00,1.30,-0.00,2002.79,2000.00,2.06,-0.00
00:05:56.468 [TUNER] 693,1000,2051.71,2000.00,1.30,-0.00,2002.79,2000.00,2.06,-0.00
00:05:56.503 [TUNER] 694,1000,1997.01,2000.00,1.93,-0.00,1992.23,2000.00,2.20,-0.00
00:05:56.538 [TUNER] 695,1000,1997.01,2000.00,1.93,-0.00,1992.23,2000.00,2.20,-0.00
00:05:56.539 [TUNER] 696,1000,1920.60,2000.00,2.85,-0.00,2026.73,2000.00,1.75,-0.00
00:05:56.573 [TUNER] 697,1000,1920.60,2000.00,2.85,-0.00,2026.73,2000.00,1.75,-0.00
00:05:56.573 [TUNER] 698,1000,1943.66,2000.00,2.63,-0.00,2019.98,2000.00,1.82,-0.00
00:05:56.610 [TUNER] 699,1000,1943.66,2000.00,2.63,-0.00,2019.98,2000.00,1.82,-0.00
00:05:56.642 [TUNER] 700,1000,1955.24,2000.00,2.54,-0.00,2033.47,2000.00,1.62,-0.00
00:05:56.642 [TUNER] 701,1000,1955.24,2000.00,2.54,-0.00,2033.47,2000.00,1.62,-0.00
00:05:56.677 [TUNER] 702,1000,1988.55,2000.00,2.17,-0.00,1996.16,2000.00,2.08,-0.00
00:05:56.678 [TUNER] 703,1000,1988.55,2000.00,2.17,-0.00,1996.16,2000.00,2.08,-0.00
00:05:56.713 [TUNER] 704,1000,2022.07,2000.00,1.77,-0.00,1973.18,2000.00,2.39,-0.00
00:05:56.748 [TUNER] 705,1000,2022.07,2000.00,1.77,-0.00,1973.18,2000.00,2.39,-0.00
00:05:56.749 [TUNER] 706,1000,1992.19,2000.00,2.12,-0.00,1982.29,2000.00,2.29,-0.00
00:05:56.783 [TUNER] 707,1000,1992.19,2000.00,2.12,-0.00,1982.29,2000.00,2.29,-0.00
00:05:56.783 [TUNER] 708,1000,1992.34,2000.00,2.12,-0.00,1968.96,2000.00,2.48,-0.00
00:05:56.818 [TUNER] 709,1000,1992.34,2000.00,2.12,-0.00,1968.96,2000.00,2.48,-0.00
00:05:56.853 [TUNER] 710,1000,1975.28,2000.00,2.33,-0.00,1992.65,2000.00,2.20,-0.00
00:05:56.853 [TUNER] 711,1037,2007.67,2000.00,1.96,-0.00,1971.86,2000.00,2.46,-0.00
00:05:56.888 [TUNER] 712,963,2007.67,2000.00,1.96,-0.00,1971.86,2000.00,2.46,-0.00
00:05:56.888 [TUNER] 713,1002,2017.07,2000.00,1.84,-0.00,1988.43,2000.00,2.27,-0.00
00:05:56.922 [TUNER] 714,998,2017.07,2000.00,1.84,-0.00,1988.43,2000.00,2.27,-0.00
00:05:56.960 [TUNER] 715,1000,2000.61,2000.00,2.03,-0.00,2005.21,2000.00,2.06,-0.00
00:05:56.962 [TUNER] 716,1000,2000.61,2000.00,2.03,-0.00,2005.21,2000.00,2.06,-0.00
00:05:56.997 [TUNER] 717,1000,2017.97,2000.00,1.82,-0.00,2037.12,2000.00,1.64,-0.00
00:05:56.998 [TUNER] 718,1000,2017.97,2000.00,1.82,-0.00,2037.12,2000.00,1.64,-0.00
00:05:57.027 [TUNER] 719,1000,2012.97,2000.00,1.86,-0.00,2057.49,2000.00,1.34,-0.00
00:05:57.065 [TUNER] 720,1000,2012.97,2000.00,1.86,-0.00,2057.49,2000.00,1.34,-0.00
00:05:57.065 [TUNER] 721,1000,2031.30,2000.00,1.63,-0.00,2039.43,2000.00,1.53,-0.00
00:05:57.097 [TUNER] 722,1000,2031.30,2000.00,1.63,-0.00,2039.43,2000.00,1.53,-0.00
00:05:57.098 [TUNER] 723,1000,1994.42,2000.00,2.06,-0.00,2004.36,2000.00,1.96,-0.00
00:05:57.133 [TUNER] 724,1000,1994.42,2000.00,2.06,-0.00,2004.36,2000.00,1.96,-0.00
00:05:57.133 [TUNER] 725,1000,1990.69,2000.00,2.10,-0.00,1966.00,2000.00,2.46,-0.00
00:05:57.167 [TUNER] 726,1000,1990.69,2000.00,2.10,-0.00,1966.00,2000.00,2.46,-0.00
00:05:57.202 [TUNER] 727,1000,1977.40,2000.00,2.27,-0.00,1981.70,2000.00,2.28,-0.00
00:05:57.203 [TUNER] 728,1000,1977.40,2000.00,2.27,-0.00,1981.70,2000.00,2.28,-0.00
00:05:57.238 [TUNER] 729,1000,2002.84,2000.00,1.98,-0.00,1971.92,2000.00,2.42,-0.00
00:05:57.239 [TUNER] 730,1000,2002.84,2000.00,1.98,-0.00,1971.92,2000.00,2.42,-0.00
00:05:57.273 [TUNER] 731,1000,2007.74,2000.00,1.92,-0.00,1998.46,2000.00,2.09,-0.00
00:05:57.308 [TUNER] 732,1000,2007.74,2000.00,1.92,-0.00,1998.46,2000.00,2.09,-0.00
00:05:57.308 [TUNER] 733,1002,2024.77,2000.00,1.71,-0.00,1989.90,2000.00,2.21,-0.00
00:05:57.342 [TUNER] 734,998,2024.77,2000.00,1.71,-0.00,1989.90,2000.00,2.21,-0.00
